[Tue Feb 07 13:53:13.549087 2023] [:error] [pid 7715] [client 192.168.102.162:41110] PHP Parse error:  syntax error, unexpected '$sql_query' (T_VARIABLE) in /projeto-final/apache-files/main_pages_management/core_web_site/www/index.php on line 23, referer: http://domains.manager/
[Tue Feb 07 13:53:47.821250 2023] [:error] [pid 7736] [client 192.168.102.162:41118] PHP Fatal error:  Call to undefined method mysqli_result::num_rows() in /projeto-final/apache-files/main_pages_management/core_web_site/www/index.php on line 25, referer: http://domains.manager/
[Tue Feb 07 13:53:53.407025 2023] [:error] [pid 7743] [client 192.168.102.162:41122] PHP Fatal error:  Call to undefined method mysqli_result::num_rows() in /projeto-final/apache-files/main_pages_management/core_web_site/www/index.php on line 25, referer: http://domains.manager/
[Tue Feb 07 14:01:22.228175 2023] [:error] [pid 7715] [client 192.168.102.162:41154] PHP Parse error:  syntax error, unexpected '=' in /projeto-final/apache-files/main_pages_management/core_web_site/www/index.php on line 55, referer: http://domains.manager/
[Tue Feb 07 14:03:17.648738 2023] [:error] [pid 7736] [client 192.168.102.162:41160] PHP Parse error:  syntax error, unexpected end of file in /projeto-final/apache-files/main_pages_management/core_web_site/www/index.php on line 118, referer: http://domains.manager/
[Tue Feb 07 14:04:41.315917 2023] [:error] [pid 7743] [client 192.168.102.162:41166] PHP Parse error:  syntax error, unexpected end of file in /projeto-final/apache-files/main_pages_management/core_web_site/www/index.php on line 118, referer: http://domains.manager/
[Tue Feb 07 14:06:19.405895 2023] [:error] [pid 7706] [client 192.168.102.162:41174] PHP Parse error:  syntax error, unexpected '<' in /projeto-final/apache-files/main_pages_management/core_web_site/www/painel.php on line 19, referer: http://domains.manager/
[Tue Feb 07 14:08:51.951657 2023] [:error] [pid 7715] [client 192.168.102.162:41188] PHP Parse error:  syntax error, unexpected '<' in /projeto-final/apache-files/main_pages_management/core_web_site/www/painel.php on line 19, referer: http://domains.manager/
[Tue Feb 07 14:09:44.991818 2023] [:error] [pid 7736] [client 192.168.102.162:41194] PHP Notice:  Undefined index: nome in /projeto-final/apache-files/main_pages_management/core_web_site/www/painel.php on line 13, referer: http://domains.manager/
[Tue Feb 07 14:10:35.684210 2023] [:error] [pid 7743] [client 192.168.102.162:41198] PHP Notice:  Undefined index: nome in /projeto-final/apache-files/main_pages_management/core_web_site/www/painel.php on line 13, referer: http://domains.manager/
